price,area,status,bhk,bathroom,age,location,builder,year
43.0,799,1,2,2.0,0.0,Rajakilpakkam,seller,2021.0
16.0,500,1,1,1.0,3.0,Veppampattu,Other,2018.0
45.0,1200,0,3,2.0,0.0,Veppampattu,Other,2021.0
34.0,1150,0,2,2.0,0.0,Veppampattu,viswaraj,2021.0
29.0,1500,0,2,2.0,0.0,Veppampattu,viswaraj,2021.0
37.0,1136,0,2,2.0,0.0,Veppampattu,viswaraj,2021.0
27.0,750,1,2,2.0,3.0,Veppampattu,viswaraj,2018.0
35.0,808,1,2,2.0,0.0,Kovur,viswaraj,2021.0
28.0,1375,0,2,2.0,0.0,Veppampattu,viswaraj,2021.0
162.0,3300,1,3,6.0,0.0,Other,Other,2021.0
65.0,1600,1,2,2.0,3.0,Veppampattu,Other,2018.0
130.0,2020,1,3,2.0,0.0,Other,seller,2021.0
62.0,950,1,3,2.0,0.0,Other,seller,2021.0
162.0,1345,1,2,1.0,0.0,Tiruvottiyur,seller,2021.0
42.0,1330,1,4,2.0,2.0,Urapakkam,seller,2019.0
26.0,1205,0,2,2.0,0.0,Veppampattu,viswaraj,2021.0
26.0,720,1,2,2.0,3.0,Veppampattu,viswaraj,2018.0
30.0,820,1,2,2.0,3.0,Veppampattu,viswaraj,2018.0
35.0,808,1,2,2.0,0.0,Kovur,viswaraj,2021.0
52.51,938,0,2,2.0,0.0,Other,Other,2021.0
67.07,1198,0,3,2.0,0.0,Other,Other,2021.0
22.95,600,1,1,2.0,3.0,Veppampattu,Karthick,2018.0
17.9,601,1,1,2.0,3.0,Veppampattu,Karthick,2018.0
24.0,600,1,2,2.0,2.0,Veppampattu,Karthick,2019.0
18.25,600,1,1,2.0,3.0,Veppampattu,Karthick,2018.0
82.0,1450,1,2,2.0,0.0,Chromepet,seller,2021.0
39.5,930,1,2,2.0,0.0,Other,seller,2021.0
18.0,500,0,1,1.0,0.0,Other,seller,2021.0
39.0,800,0,2,2.0,0.0,Semmancheri,seller,2021.0
24.0,650,1,2,2.0,4.0,Other,Prasanna,2017.0
25.0,650,1,2,2.0,4.0,Other,Prasanna,2017.0
28.0,750,0,2,2.0,0.0,Other,Prasanna,2021.0
27.5,800,1,2,1.0,4.0,Other,Prasanna,2017.0
28.5,900,1,1,1.0,4.0,Other,Prasanna,2017.0
28.0,850,1,1,1.0,4.0,Other,Prasanna,2017.0
25.5,700,1,1,1.0,4.0,Other,Prasanna,2017.0
54.0,950,0,2,2.0,0.0,Other,Prasanna,2021.0
65.0,1100,0,3,2.0,0.0,Thirumullaivoyal,Prasanna,2021.0
28.5,800,0,2,2.0,0.0,Other,Prasanna,2021.0
162.0,4200,1,3,2.0,2.0,Royapettah,Vinay Asrani,2019.0
